id,name,date,promoter,location,attendance,created_at,modified_at
1500,UFC Fight Night 50: Souza vs. Mousasi,2014-09-05,UFC,"Ledyard, Connecticut, USA",0.0,2019-04-01T21:08:09.016248,2019-04-02T16:02:39.904781
1567,UFC on FOX 10: Henderson vs. Thomson,2014-01-25,UFC,"Chicago, Illinois, USA",10895.0,2019-04-01T21:10:56.189873,2019-04-02T16:02:56.692939
369,UFC 170: Rousey vs. McMann,2014-02-22,UFC,"Las Vegas, Nevada, USA",10217.0,2019-04-01T20:18:47.078154,2019-04-02T17:37:27.836750
341,UFC 188: Velasquez vs. Werdum,2015-06-13,UFC,"Mexico City, Distrito Federal, Mexico",21036.0,2019-04-01T20:16:25.489063,2019-04-02T17:43:01.326592
1641,LFA 65: Royval vs. Sanchez,2019-05-03,LFA,,,2019-04-24T11:04:49.270578,2019-04-24T11:04:49.270578
1170,Bellator 182: Koreshkov vs. Njokuani,2017-08-25,Bellator,,,2019-04-01T20:55:47.835069,2019-04-01T20:55:47.835069
1190,RFA 30: Smith vs. Jardine,2015-09-18,RFA,,,2019-04-01T20:56:12.196741,2019-04-01T20:56:12.196741
1215,LFA 50: Allen vs. Hiley,2018-09-21,LFA,,,2019-04-01T20:57:58.173686,2019-04-01T20:57:58.173686
1270,Dana White's Contender Series 10,2018-06-19,Dana Whites Contender Series,,,2019-04-01T21:00:35.972124,2019-04-01T21:00:35.972124
1272,XFN 11: Back to the O2 Arena,2018-06-29,XFN,,,2019-04-01T21:00:40.027996,2019-04-01T21:00:40.027996
1288,Fite Nite: Defensa Nacional,2009-07-18,Fite Nite,,,2019-04-01T21:02:01.782289,2019-04-01T21:02:01.782289
1295,LFA 58: Park vs. Willis,2019-01-25,LFA,,,2019-04-01T21:02:12.707014,2019-04-01T21:02:12.707014
1301,Iron Man Championship 15,2012-07-31,Iron Man Championship,,,2019-04-01T21:02:19.368212,2019-04-01T21:02:19.368212
1328,PXC 53,2016-04-08,PXC,,,2019-04-01T21:02:46.271014,2019-04-01T21:02:46.271014
1378,ONE FC 24: Dynasty of Champions,2014-12-19,OneFC,,,2019-04-01T21:04:25.536376,2019-04-01T21:04:25.536376
1407,LFA 54: Mazo vs. Yariwaki,2018-11-16,LFA,,,2019-04-01T21:04:42.718046,2019-04-01T21:04:42.718046
1483,Cage Contender XI: Belfast,2011-10-08,Cage Contender,,,2019-04-01T21:07:25.214930,2019-04-01T21:07:25.214930
1531,Cage Warriors Fight Night 11,2014-04-18,Cage Warriors,,,2019-04-01T21:09:21.229587,2019-04-01T21:09:21.229587
1540,Dana White's Contender Series 1,2017-07-11,Dana Whites Contender Series,,,2019-04-01T21:09:56.228152,2019-04-01T21:09:56.228152
1559,Bellator 206: Mousasi vs. MacDonald,2018-09-29,Bellator,,,2019-04-01T21:10:43.808857,2019-04-01T21:10:43.808857
1583,Cage Warriors Fight Night 7,2012-09-01,Cage Warriors,,,2019-04-01T21:11:27.672310,2019-04-01T21:11:27.672310
1597,WVR Sengoku Raiden Championships 15,2010-10-30,Wvr Sengoku Raiden Championships,,,2019-04-01T21:12:00.265453,2019-04-01T21:12:00.265453
591,UFC on FUEL TV 3: Korean Zombie vs. Poirier,2012-05-15,UFC,"Fairfax, Virginia, USA",6668.0,2019-04-01T20:26:17.404484,2019-04-02T16:00:40.187307
1470,UFC 216: Ferguson vs. Lee,2017-10-07,UFC,"Las Vegas, Nevada, USA",10638.0,2019-04-01T21:06:49.148905,2019-04-02T16:01:15.020615
1522,UFC 202: Diaz vs. McGregor 2,2016-08-20,UFC,"Las Vegas, Nevada, USA",15539.0,2019-04-01T21:08:52.790465,2019-04-02T16:02:21.785864
1471,UFC 187: Johnson vs. Cormier,2015-05-23,UFC,"Las Vegas, Nevada, USA",12615.0,2019-04-01T21:07:03.064267,2019-04-02T16:02:30.055073
1579,UFC Fight Night 48: Bisping vs. Le,2014-08-23,UFC,"Macau, China",7022.0,2019-04-01T21:11:21.475039,2019-04-02T16:16:56.600518
1446,UFC: The Ultimate Fighter 13 Finale,2011-06-04,UFC,"Las Vegas, Nevada, USA",2035.0,2019-04-01T21:05:34.644080,2019-04-02T17:37:48.141625
583,UFC On Versus 3: Sanchez vs. Kampmann,2011-03-03,UFC,"Louisville, Kentucky, USA",8319.0,2019-04-01T20:25:47.831307,2019-04-02T17:38:01.467683
691,UFC Fight Night 19,2009-09-16,UFC,"Oklahoma City, Oklahoma, USA",9490.0,2019-04-01T20:30:16.388831,2019-04-02T17:38:49.899443
1230,UFC: The Ultimate Fighter 20 Finale,2014-12-12,UFC,"Las Vegas, Nevada, USA",1800.0,2019-04-01T20:58:21.010471,2019-04-02T17:43:00.497471
1644,UFC 237: Namajunas vs. Andrade,2019-05-11,UFC,,,2019-04-24T11:04:57.493002,2019-04-24T11:04:57.493002
1171,Legacy FC 36: East vs. Lewis,2014-10-17,Legacy Fc,,,2019-04-01T20:55:49.102627,2019-04-01T20:55:49.102627
1200,RFA 22: Njokuani vs. Smith,2015-01-09,RFA,,,2019-04-01T20:56:34.853957,2019-04-01T20:56:34.853957
1209,BAMMA 14: Daley vs. da Silva,2013-12-14,BAMMA,,,2019-04-01T20:57:44.507193,2019-04-01T20:57:44.507193
1232,MFC 28: Supremacy,2011-02-25,MFC,,,2019-04-01T20:58:21.911499,2019-04-01T20:58:21.911499
1296,Cage Warriors 77: Marshman vs. Jacquelin,2016-07-08,Cage Warriors,,,2019-04-01T21:02:12.807476,2019-04-01T21:02:12.807476
1308,LFA 2: Richman vs. Stojadinovic,2017-01-20,LFA,,,2019-04-01T21:02:26.359187,2019-04-01T21:02:26.359187
1313,Victory FC 58: Cochrane vs. Pitolo,2017-07-22,Victory Fc,,,2019-04-01T21:02:31.307754,2019-04-01T21:02:31.307754
1323,M-1 Challenge 95: Battle in the Mountains 7,2018-07-21,M Challenge,,,2019-04-01T21:02:43.204925,2019-04-01T21:02:43.204925
1333,KSW 39: Colosseum,2017-05-27,KSW,,,2019-04-01T21:02:50.004174,2019-04-01T21:02:50.004174
1343,CES XXVII,2015-01-30,CESXXVII,,,2019-04-01T21:03:58.463427,2019-04-01T21:03:58.463427
1346,ONE Championship 76: Battle for the Heavens,2018-07-07,OneFC,,,2019-04-01T21:04:03.300629,2019-04-01T21:04:03.300629
1357,Legend: Emelianenko vs. Sapp,2013-05-25,Legend,,,2019-04-01T21:04:10.244111,2019-04-01T21:04:10.244111
1376,MFC 36: Reality Check,2013-02-15,MFC,,,2019-04-01T21:04:24.862559,2019-04-01T21:04:24.862559
1379,Invicta FC 1,2012-04-28,Invicta Fc,,,2019-04-01T21:04:25.982091,2019-04-01T21:04:25.982091
1396,Kingdom MMA 1,2009-04-18,Kingdom Mma,,,2019-04-01T21:04:37.955525,2019-04-01T21:04:37.955525
1400,UFC: The Ultimate Fighter 15 Episode 4,2012-03-30,UFC,,,2019-04-01T21:04:40.895615,2019-04-01T21:04:40.895615
1403,Australian FC 2,2011-09-03,Australian Fc,,,2019-04-01T21:04:42.084933,2019-04-01T21:04:42.084933
1447,Invicta FC 7: Honchak vs. Smith,2013-12-07,Invicta Fc,,,2019-04-01T21:05:36.919255,2019-04-01T21:05:36.919255
1457,ACB 88: Brisbane,2018-06-16,ACB,,,2019-04-01T21:06:02.705422,2019-04-01T21:06:02.705422
1523,Bellator 138: Unfinished Business,2015-06-19,Bellator,,,2019-04-01T21:08:55.713762,2019-04-01T21:08:55.713762
174,UFC 136: Edgar vs. Maynard 3,2011-10-08,UFC,"Houston, Texas, USA",16146.0,2019-04-01T20:08:50.224962,2019-04-02T16:00:47.276903
1501,UFC 205: Alvarez vs. McGregor,2016-11-12,UFC,"New York City, New York, USA",20427.0,2019-04-01T21:08:11.102976,2019-04-02T16:01:29.718258
1527,UFC 107: Penn vs Sanchez,2009-12-12,UFC,"Memphis, Tennessee, USA",13896.0,2019-04-01T21:09:09.870517,2019-04-02T16:21:20.431644
1594,UFC Fight Night 72: Bisping vs. Leites,2015-07-18,UFC,"Glasgow, Scotland, United Kingdom",10451.0,2019-04-01T21:11:52.004218,2019-04-02T17:37:17.244921
176,UFC 200: Tate vs. Nunes,2016-07-09,UFC,"Las Vegas, Nevada, USA",16516.0,2019-04-01T20:09:11.539375,2019-04-02T17:39:31.953140
1570,UFC Fight Night 29: Maia vs. Shields,2013-10-09,UFC,"Barueri, Sao Paulo, Brazil",6621.0,2019-04-01T21:11:01.578097,2019-04-02T17:44:52.566162
1172,RFA 43: Camozzi vs. Barnes,2016-09-09,RFA,,,2019-04-01T20:55:49.405885,2019-04-01T20:55:49.405885
1198,CES MMA 30,2015-08-14,CESMMA,,,2019-04-01T20:56:44.139648,2019-04-01T20:56:44.139648
1218,BAMMA 24: Kone vs. Phillips,2016-02-27,OneFC,,,2019-04-01T20:58:04.177917,2019-04-01T20:58:04.177917
1225,ONE Championship 81: Kingdom of Heroes,2018-10-06,OneFC,,,2019-04-01T20:58:17.949393,2019-04-01T20:58:17.949393
1281,Bellator 216: MVP vs. Daley,2019-02-16,Bellator,,,2019-04-01T21:01:55.178049,2019-04-01T21:01:55.178049
1297,DREAM Dynamite!! 2010,2010-12-31,Dream Dynamite,,,2019-04-01T21:02:14.126800,2019-04-01T21:02:14.126800
1327,Legacy FC 61: Peterson vs. De La Rosa,2016-10-14,Legacy Fc,,,2019-04-01T21:02:46.259229,2019-04-01T21:02:46.259229
1335,Invicta FC 19: Maia vs. Modafferi,2016-09-23,Invicta Fc,,,2019-04-01T21:03:09.357622,2019-04-01T21:03:09.357622
1479,Bellator 198: Fedor vs. Mir,2018-04-28,Bellator,,,2019-04-01T21:07:21.299255,2019-04-01T21:07:21.299255
1554,Bellator 125: Marshall vs. Manhoef,2014-09-19,Bellator,,,2019-04-01T21:10:41.357857,2019-04-01T21:10:41.357857
1576,Cage Warriors 62,2013-12-07,Cage Warriors,,,2019-04-01T21:11:16.689375,2019-04-01T21:11:16.689375
1578,Bellator 171: Guillard vs. Njokuani,2017-01-27,Bellator,,,2019-04-01T21:11:20.279286,2019-04-01T21:11:20.279286
1586,MFC 41: All In,2014-10-03,MFC,,,2019-04-01T21:11:33.303112,2019-04-01T21:11:33.303112
1588,ONE Championship 70: Iron Will,2018-03-24,OneFC,,,2019-04-01T21:11:38.148312,2019-04-01T21:11:38.148312
1592,IGF - Inoki Bom-Ba-Ye 2013,2013-12-31,Igf Inoki Bom Ba Ye,,,2019-04-01T21:11:47.339666,2019-04-01T21:11:47.339666
1552,UFC: The Ultimate Fighter 26 Finale,2017-12-01,UFC,"Las Vegas, Nevada, USA",0.0,2019-04-01T21:10:36.461610,2019-04-02T15:59:55.818519
1601,UFC 223: Nurmagomedov vs. Iaquinta,2018-04-07,UFC,"Brooklyn, New York, USA",17026.0,2019-04-01T21:12:07.929830,2019-04-02T16:01:36.866346
1235,UFC 235: Jones vs. Smith,2019-03-02,UFC,"Las Vegas, Nevada, USA",14790.0,2019-04-01T20:58:23.826870,2019-04-02T16:01:54.279694
1135,UFC Fight Night 82: Hendricks vs. Thompson,2016-02-06,UFC,"Las Vegas, Nevada, USA",7442.0,2019-04-01T20:53:42.745375,2019-04-02T16:02:25.299144
1528,UFC 228: Woodley vs. Till,2018-09-08,UFC,"Dallas, Texas, USA",14073.0,2019-04-01T21:09:11.313053,2019-04-02T16:07:56.574050
1502,UFC 191: Johnson vs. Dodson II,2015-09-05,UFC,"Las Vegas, Nevada, USA",10873.0,2019-04-01T21:08:11.400524,2019-04-02T17:37:06.991396
145,UFC 181: Hendricks vs. Lawler 2,2014-12-06,UFC,"Las Vegas, Nevada, USA",9617.0,2019-04-01T20:07:19.683582,2019-04-02T17:43:08.913750
1595,UFC 206: Holloway vs. Pettis,2016-12-10,UFC,"Toronto, Ontario, Canada",18057.0,2019-04-01T21:11:52.964120,2019-04-02T18:00:08.344618
1173,ACB 62: Stepanyan vs. Cruz,2017-06-17,ACB,,,2019-04-01T20:55:49.873774,2019-04-01T20:55:49.873774
1197,Cage Warriors 42,2011-05-28,Cage Warriors,,,2019-04-01T20:56:18.467071,2019-04-01T20:56:18.467071
1234,Strikeforce: Los Angeles,2010-06-16,Strikeforce,,,2019-04-01T20:58:23.598358,2019-04-01T20:58:23.598358
1239,NAAFS: Fight Night In The Flats 5,2009-06-06,NAAFS,,,2019-04-01T20:58:47.685128,2019-04-01T20:58:47.685128
1261,LFA 61: Allen vs. Murrietta,2019-02-22,LFA,,,2019-04-01T21:00:25.813726,2019-04-01T21:00:25.813726
1298,Bellator 149: Shamrock vs. Gracie 3,2016-02-19,Bellator,,,2019-04-01T21:02:15.486591,2019-04-01T21:02:15.486591
1326,Bellator Fighting Championship 35,2011-03-05,Bellator,,,2019-04-01T21:02:45.162991,2019-04-01T21:02:45.162991
1339,Cage 43,2018-04-28,Cage,,,2019-04-01T21:03:26.210885,2019-04-01T21:03:26.210885
1342,ONE Championship 69: Visions of Victory,2018-03-09,OneFC,,,2019-04-01T21:03:57.724310,2019-04-01T21:03:57.724310
1360,Cage Warriors: Unplugged,2016-11-12,Cage Warriors,,,2019-04-01T21:04:12.902216,2019-04-01T21:04:12.902216
1363,KSW 26: Materla vs. Silva,2014-03-22,KSW,,,2019-04-01T21:04:14.724861,2019-04-01T21:04:14.724861
1367,ONE Championship 34: Kingdom of Khmer,2015-12-05,OneFC,,,2019-04-01T21:04:19.036453,2019-04-01T21:04:19.036453
1380,ONE Championship 33: Dynasty of Champions,2015-11-21,OneFC,,,2019-04-01T21:04:26.337883,2019-04-01T21:04:26.337883
1394,BAMMA 12: Wallhead vs. Veach,2013-03-09,BAMMA,,,2019-04-01T21:04:35.829472,2019-04-01T21:04:35.829472
1406,Cage Fighting Championship 11,2009-11-20,Cage Fighting Championship,,,2019-04-01T21:04:42.665678,2019-04-01T21:04:42.665678
1424,M-1 Challenge 55,2015-02-21,M Challenge,,,2019-04-01T21:04:55.993971,2019-04-01T21:04:55.993971
1437,KSW 38: Live in Studio,2017-04-07,KSW,,,2019-04-01T21:05:12.080586,2019-04-01T21:05:12.080586
1440,ONE Championship 77: Pursuit of Power,2018-07-13,OneFC,,,2019-04-01T21:05:15.538202,2019-04-01T21:05:15.538202
1524,Strikeforce Challengers 14,2011-02-18,Strikeforce,,,2019-04-01T21:08:58.297870,2019-04-01T21:08:58.297870
1563,Legacy FC 44: Araujo vs. Morono,2015-08-28,Legacy Fc,,,2019-04-01T21:10:51.122435,2019-04-01T21:10:51.122435
1596,King Of The Cage: No Mercy,2010-09-17,King Of The Cage,,,2019-04-01T21:11:55.987137,2019-04-01T21:11:55.987137
1480,UFC on FOX 23: Shevchenko vs. Pena,2017-01-28,UFC,"Denver, Colorado, USA",13233.0,2019-04-01T21:07:21.408049,2019-04-02T16:01:31.150757
851,UFC on FUEL TV 6: Franklin vs. Le,2012-11-10,UFC,"Macau, China",8415.0,2019-04-01T20:38:40.561968,2019-04-02T16:02:30.610786
1532,UFC on FX 8: Belfort vs. Rockhold,2013-05-18,UFC,"Jaragua do Sul, Santa Catarina, Brazil",7642.0,2019-04-01T21:09:22.591948,2019-04-02T16:06:40.963262
1503,UFC 152: Jones vs. Belfort,2012-09-22,UFC,"Toronto, Ontario, Canada",16800.0,2019-04-01T21:08:14.043014,2019-04-02T17:37:54.174739
832,UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,UFC,"Stockholm, Sweden",14506.0,2019-04-01T20:37:57.889709,2019-04-02T17:45:14.415646
578,UFC Fight Night 25: Battle on the Bayou,2011-09-17,UFC,"New Orleans, Louisiana, USA",7112.0,2019-04-01T20:25:39.007018,2019-04-02T17:51:05.487092
1564,UFC Fight Night 92: Rodriguez vs. Caceres,2016-08-06,UFC,"Salt Lake City, Utah, USA",6689.0,2019-04-01T21:10:53.192240,2019-04-02T18:00:16.295308
1174,Shark Fights 19,2011-09-10,Shark Fights,,,2019-04-01T20:55:50.771120,2019-04-01T20:55:50.771120
1188,XFC 11: The Next Generation,2010-07-09,XFC,,,2019-04-01T20:56:08.383307,2019-04-01T20:56:08.383307
1192,PFC: Best Of Both Worlds,2009-02-06,PFC,,,2019-04-01T20:56:14.976280,2019-04-01T20:56:14.976280
1195,Shark Fights 16: Neer vs. Juarez,2011-06-25,Shark Fights,,,2019-04-01T20:56:17.774962,2019-04-01T20:56:17.774962
1246,BAMMA 5,2011-02-26,BAMMA,,,2019-04-01T20:59:52.842883,2019-04-01T20:59:52.842883
1251,ASTRA,2010-04-25,ASTRA,,,2019-04-01T21:00:16.054070,2019-04-01T21:00:16.054070
1255,Cage 44,2018-09-08,Cage,,,2019-04-01T21:00:20.135252,2019-04-01T21:00:20.135252
1299,DREAM 17,2011-07-16,DREAM,,,2019-04-01T21:02:17.431354,2019-04-01T21:02:17.431354
1340,DREAM 14,2010-05-29,DREAM,,,2019-04-01T21:03:46.447865,2019-04-01T21:03:46.447865
1345,ONE Championship 80: Conquest of Heroes,2018-09-22,OneFC,,,2019-04-01T21:04:00.372649,2019-04-01T21:04:00.372649
1353,UFC: The Ultimate Fighter 15 Episode 6,2012-04-13,UFC,,,2019-04-01T21:04:07.336809,2019-04-01T21:04:07.336809
1381,KSW 43: Janikowski vs. Bahati,2018-04-14,KSW,,,2019-04-01T21:04:26.750814,2019-04-01T21:04:26.750814
1422,Bellator Fighting Championship 83,2012-12-07,Bellator,,,2019-04-01T21:04:52.915478,2019-04-01T21:04:52.915478
1426,KSW 19,2012-05-12,KSW,,,2019-04-01T21:04:59.588545,2019-04-01T21:04:59.588545
1429,RIZIN Heisei's last YARENNNOKA!,2018-12-30,Rizin,,,2019-04-01T21:05:02.761683,2019-04-01T21:05:02.761683
1489,Cage Warriors Fight Night 3,2012-02-11,Cage Warriors,,,2019-04-01T21:07:51.818720,2019-04-01T21:07:51.818720
1526,WSOF 29: Gaethje vs. Foster,2016-03-12,WSOF,,,2019-04-01T21:09:09.513619,2019-04-01T21:09:09.513619
1534,WVR Sengoku: Eleventh Battle,2009-11-07,Wvr Sengoku,,,2019-04-01T21:09:31.838527,2019-04-01T21:09:31.838527
1587,Championship Fighting Alliance 11: Kyle vs. Wiuff II,2013-05-24,Championship Fighting Alliance,,,2019-04-01T21:11:33.342602,2019-04-01T21:11:33.342602
1591,ACB 75: Stuttgart,2017-11-25,ACB,,,2019-04-01T21:11:46.901545,2019-04-01T21:11:46.901545
1241,UFC Fight Night 84: Silva vs. Bisping,2016-02-27,UFC,"London, England, United Kingdom",16734.0,2019-04-01T20:58:55.253994,2019-04-02T16:01:50.594995
533,UFC Fight Night 81: Dillashaw vs. Cruz,2016-01-17,UFC,"Boston, Massachusetts, USA",12022.0,2019-04-01T20:24:28.277304,2019-04-02T16:02:33.809702
1603,UFC Fight Night 26: Shogun vs. Sonnen,2013-08-17,UFC,"Boston, Massachusetts, USA",14181.0,2019-04-01T21:12:20.999881,2019-04-02T16:16:55.456265
716,UFC on FUEL TV 10: Nogueira vs. Werdum 2,2013-06-08,UFC,"Fortaleza, Ceara, Brazil",6286.0,2019-04-01T20:31:37.752388,2019-04-02T17:48:59.123654
1504,UFC on FOX 30: Alvarez vs. Poirier 2,2018-07-28,UFC,"Calgary, Alberta, Canada",10603.0,2019-04-01T21:08:16.128960,2019-04-02T17:57:50.929920
464,UFC on FOX 31: Lee vs. Iaquinta 2,2018-12-15,UFC,"Milwaukee, Wisconsin, USA",9010.0,2019-04-01T20:21:54.307289,2019-04-02T17:58:06.346776
1571,UFC Fight Night 114: Pettis vs. Moreno,2017-08-05,UFC,"Mexico City, Distrito Federal, Mexico",10172.0,2019-04-01T21:11:04.543502,2019-04-02T17:59:53.649151
1175,Bellator 174: Coenen vs. Budd,2017-03-03,Bellator,,,2019-04-01T20:55:50.869949,2019-04-01T20:55:50.869949
1220,Bellator 151: Warren vs. Caldwell,2016-03-04,Bellator,,,2019-04-01T20:58:05.788515,2019-04-01T20:58:05.788515
1242,Cage 29,2015-02-28,Cage,,,2019-04-01T20:59:01.831408,2019-04-01T20:59:01.831408
1300,KSW 41: Mankowski vs. Soldic,2017-12-23,KSW,,,2019-04-01T21:02:17.841479,2019-04-01T21:02:17.841479
1334,KSW 29: Reload,2014-12-06,KSW,,,2019-04-01T21:03:07.293364,2019-04-01T21:03:07.293364
1350,Victory FC 48: Jackson vs. Moreno,2016-02-19,Victory Fc,,,2019-04-01T21:04:03.753472,2019-04-01T21:04:03.753472
1351,Dana White's Contender Series 15,2018-07-31,Dana Whites Contender Series,,,2019-04-01T21:04:03.854626,2019-04-01T21:04:03.854626
1358,M-1 Challenge 94: Ismagulov vs. Damkovsky,2018-06-15,M Challenge,,,2019-04-01T21:04:10.887434,2019-04-01T21:04:10.887434
1373,ACB 74: Aguev vs Townsend,2017-11-18,ACB,,,2019-04-01T21:04:22.709657,2019-04-01T21:04:22.709657
1382,Invicta FC 34,2019-02-15,Invicta Fc,,,2019-04-01T21:04:27.407142,2019-04-01T21:04:27.407142
1384,Strikeforce At The Mansion 2,2008-09-20,Strikeforce,,,2019-04-01T21:04:30.551915,2019-04-01T21:04:30.551915
1412,ONE Championship 51: Quest for Power,2017-01-14,OneFC,,,2019-04-01T21:04:44.189630,2019-04-01T21:04:44.189630
1535,WSOF 25: 8-Man Lightweight Tournament,2015-11-20,WSOF,,,2019-04-01T21:09:36.438018,2019-04-01T21:09:36.438018
1580,NAAFS: Rock N Rumble III,2009-08-29,NAAFS,,,2019-04-01T21:11:22.075266,2019-04-01T21:11:22.075266
1505,UFC Fight Night 105: Lewis vs. Browne,2017-02-19,UFC,"Halifax, Nova Scotia, Canada",8123.0,2019-04-01T21:08:16.778920,2019-04-02T16:01:16.885179
1487,UFC 212: Aldo vs. Holloway,2017-06-03,UFC,"Rio de Janeiro, Rio de Janeiro, Brazil",15412.0,2019-04-01T21:07:44.894641,2019-04-02T16:01:32.407807
1604,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,2017-07-07,UFC,"Las Vegas, Nevada, USA",6308.0,2019-04-01T21:12:29.141051,2019-04-02T16:02:07.740913
1497,UFC Fight Night 32: Belfort vs. Henderson,2013-11-09,UFC,"Goiania, Goias, Brazil",10565.0,2019-04-01T21:08:04.902272,2019-04-02T16:02:22.476924
122,UFC Fight Night 86: Rothwell vs. Dos Santos,2016-04-10,UFC,"Zagreb, Croatia",13177.0,2019-04-01T20:05:32.041872,2019-04-02T16:02:34.783551
73,UFC 135: Jones vs. Rampage,2011-09-24,UFC,"Denver, Colorado, USA",16344.0,2019-04-01T20:01:24.974286,2019-04-02T17:50:56.296260
1176,Cage 39,2017-04-29,Cage,,,2019-04-01T20:55:50.996703,2019-04-01T20:55:50.996703
1243,ONE Championship 35: Spirit of Champions,2015-12-11,OneFC,,,2019-04-01T20:59:41.768007,2019-04-01T20:59:41.768007
1257,Cage Contender XVI,2013-02-23,Cage Contender,,,2019-04-01T21:00:20.675104,2019-04-01T21:00:20.675104
1263,Cage Warriors 38: Young Guns,2010-10-01,Cage Warriors,,,2019-04-01T21:00:26.184983,2019-04-01T21:00:26.184983
1275,Rizin Fighting Federation 1: Day 2,2015-12-31,Rizin,,,2019-04-01T21:01:18.388220,2019-04-01T21:01:18.388220
1290,KSW 37: Circus Of Pain,2016-12-03,KSW,,,2019-04-01T21:02:04.878696,2019-04-01T21:02:04.878696
1303,MFC 38: Behind Enemy Lines,2013-10-04,MFC,,,2019-04-01T21:02:21.583583,2019-04-01T21:02:21.583583
1311,XFL Xtreme Fight Night 9,2012-09-21,Xfl Xtreme Fight Night,,,2019-04-01T21:02:28.845593,2019-04-01T21:02:28.845593
1336,Cage 34,2016-02-13,Cage,,,2019-04-01T21:03:16.547645,2019-04-01T21:03:16.547645
1352,Cage Contender 10,2011-07-23,Cage Contender,,,2019-04-01T21:04:05.874178,2019-04-01T21:04:05.874178
1359,LFA 51,2018-09-28,LFA,,,2019-04-01T21:04:11.987960,2019-04-01T21:04:11.987960
1366,UFC: The Ultimate Fighter 15 Episode 11,2012-05-18,UFC,,,2019-04-01T21:04:18.921108,2019-04-01T21:04:18.921108
1390,European MMA 4,2013-03-02,European Mma,,,2019-04-01T21:04:32.317776,2019-04-01T21:04:32.317776
1405,MFC 25: Vindication,2010-05-07,MFC,,,2019-04-01T21:04:42.482332,2019-04-01T21:04:42.482332
1410,UFC: The Ultimate Fighter 15 Episode 8,2012-04-27,UFC,,,2019-04-01T21:04:43.759404,2019-04-01T21:04:43.759404
1541,EliteXC: Uprising,2007-09-15,Elite,,,2019-04-01T21:09:57.549251,2019-04-01T21:09:57.549251
1553,Bellator 165: Chandler vs. Henderson,2016-11-19,Bellator,,,2019-04-01T21:10:40.910984,2019-04-01T21:10:40.910984
1566,M-1 Challenge 98: Frolov vs. Silva,2018-11-02,M Challenge,,,2019-04-01T21:10:54.202355,2019-04-01T21:10:54.202355
1582,WVR Sengoku Raiden Championships 14,2010-08-22,Wvr Sengoku Raiden Championships,,,2019-04-01T21:11:26.417472,2019-04-01T21:11:26.417472
1584,PFL: Daytona,2017-06-30,PFL,,,2019-04-01T21:11:29.875974,2019-04-01T21:11:29.875974
19,UFC 234: Adesanya vs. Silva,2019-02-09,UFC,"Melbourne, Victoria, Australia",15238.0,2019-04-01T19:58:51.463380,2019-04-02T15:59:53.588898
1472,UFC Fight Night 30: Machida vs. Munoz,2013-10-26,UFC,"Manchester, England, United Kingdom",10355.0,2019-04-01T21:07:08.806161,2019-04-02T15:59:59.581333
1462,UFC 177: Dillashaw vs. Soto,2014-08-30,UFC,"Sacramento, California, USA",11100.0,2019-04-01T21:06:22.497544,2019-04-02T16:02:15.120952
375,UFC on FOX 4: Shogun vs. Vera,2012-08-04,UFC,"Los Angeles, California, USA",16080.0,2019-04-01T20:19:07.361668,2019-04-02T16:03:22.702576
113,UFC 211: Miocic vs. Dos Santos 2,2017-05-13,UFC,"Dallas, Texas, USA",17834.0,2019-04-01T20:03:51.720863,2019-04-02T16:09:44.813705
1537,UFC Fight Night 44: Swanson vs. Stephens,2014-06-28,UFC,"San Antonio, Texas, USA",9227.0,2019-04-01T21:09:39.686064,2019-04-02T17:37:21.015954
1492,UFC 218: Holloway vs. Aldo 2,2017-12-02,UFC,"Detroit, Michigan, USA",17587.0,2019-04-01T21:07:58.963240,2019-04-02T17:39:23.828856
1506,UFC Fight Night 31: Fight For The Troops III,2013-11-06,UFC,"Fort Campbell, Kentucky, USA",0.0,2019-04-01T21:08:19.366484,2019-04-02T17:44:40.960879
17,UFC Fight Night 117: Saint Preux vs. Okami,2017-09-22,UFC,"Saitama, Saitama, Japan",8571.0,2019-04-01T19:58:48.009869,2019-04-02T17:59:57.269424
1177,One FC 2: Battle Of Heroes,2012-02-11,OneFC,,,2019-04-01T20:55:52.990038,2019-04-01T20:55:52.990038
1244,KSW 17,2011-11-26,KSW,,,2019-04-01T20:59:41.767795,2019-04-01T20:59:41.767795
1304,Bellator Fighting Championship 6,2009-05-08,Bellator,,,2019-04-01T21:02:21.803507,2019-04-01T21:02:21.803507
1370,Rizin FF 9: World Grand Prix Final Round,2017-12-31,Rizin,,,2019-04-01T21:04:21.060091,2019-04-01T21:04:21.060091
1374,ONE Championship 91: Reign of Valor,2019-03-08,OneFC,,,2019-04-01T21:04:23.245965,2019-04-01T21:04:23.245965
1418,LFA 32: Allen vs. Hernandez,2018-01-26,LFA,,,2019-04-01T21:04:49.572079,2019-04-01T21:04:49.572079
1438,KSW 33: Materla vs. Khalidov,2015-11-28,KSW,,,2019-04-01T21:05:12.492895,2019-04-01T21:05:12.492895
1507,PFL 5: High vs. Schulte,2018-08-02,PFL,,,2019-04-01T21:08:19.368443,2019-04-01T21:08:19.368443
1569,Dana White's Contender Series 11,2018-06-26,Dana Whites Contender Series,,,2019-04-01T21:10:58.958684,2019-04-01T21:10:58.958684
