id,name,nationality
5160,Lucas Pimenta,Brazil
5180,Rizlen Zouak,Morocco
5431,Charlie Radar,
5461,Zack Micklewright,
5474,Eddie Yaggin,
5486,Gary Tapasua,
5398,Ian Schaffa,Australia
5416,James Freeman,United States
5414,Cody Walker,
5421,Brandon Sayles,United States
5415,Abdiel Velazquez,United States
5413,Shannon Sinn,United States
5422,Len Cook,
5432,Uros Jurisic,Slovenia
5433,Victor Dias,Brazil
5440,Jason House,United States
5434,Michael Lilly,United States
15,Kenji Arai,Japan
3549,Zorobabel Moreira,Brazil
25,Kenneth Alexander,United States
20,Andrei Arlovski,Belarus
16,Houston Alexander,United States
5442,Jeff Ford,United States
5441,Erik Paulson,United States
23,Mostapha Al-Turk,England
18,Thomas Almeida,Brazil
17,Junior Albini,Brazil
5528,Mandel Nallo,Canada
5549,Kevin Ray Sears,United States
5485,Zane Kamaka,United States
5567,Paul Cahoon,England
5476,Jake Heffernan,
5473,Mamoru Yamaguchi,Japan
4,Josh Appelt,United States
5,Felipe Arantes,Brazil
5558,Derek Boyle,Canada
11,Jessica Andrade,Brazil
24,Scott Askham,England
5146,Sergio Rios,Brazil
5493,Ricky Edgeworth,
5185,Jonatan Westin,Sweden
5238,Nordin Asrih,Germany
5258,Juliana Velasquez,Brazil
36,Olivier Aubin-Mercier,
5494,Wayne Murrie,England
34,Ildemar Alcantara,Brazil
5496,Ronan McKay,Northern Ireland
1471,Dong Hyun Kim,South Korea
5495,Rich Gorey,Ireland
35,Estefani Almeida,Brazil
1837,Dong Hyun Ma,South Korea
40,Vinicius Moreira,Brazil
41,Yoji Anjo,Japan
43,Corey Anderson,United States
46,Ricardo Abreu,Brazil
44,Bruno Assis,Brazil
45,Erik Apple,United States
37,Sultan Aliev,Russia
108,Amilcar Alves,Brazil
149,Rogerio Bontorin,Brazil
198,Paul Bradley,United States
336,Kyle Bradley,United States
285,JP Buys,
357,Mirsad Bektic,United States
456,Ryan Couture,United States
42,John Allan,Brazil
47,Danny Abbadi,United States
242,Rob Broughton,England
262,Phil Baroni,United States
392,John Cholish,United States
546,Johnny Case,United States
5162,Ryan Hollis,United States
673,Merab Dvalishvili,Georgia
5183,Murad Kalamov,Russia
5219,Kacper Karski,Poland
801,Cody East,United States
780,Jordan Espinosa,United States
802,Carla Esparza,United States
759,Andy Enz,United States
844,John Franchi,United States
929,Ricardo Funch,United States
886,Luke Flores,United States
909,Riki Fukuda,Japan
962,Gabriel Gonzaga,Brazil
109,Israel Adesanya,Nigeria
131,Ericka Almeida,Brazil
178,Manny Bermudez,United States
201,Steve Bosse,Canada
199,Roger Bowling,United States
943,Elias Garcia,United States
180,Matt Brown,United States
350,Francois Botha,South Africa
316,Seth Baczynski,United States
286,Aaron Brink,United States
243,Gabriel Benitez,Mexico
371,Shamar Bailey,United States
566,Tim Credeur,United States
477,Ansar Chalangov,Russia
591,Luan Chagas,Brazil
570,Katlyn Chookagian,United States
760,Brian Ebersole,United States
782,Oliver Enkamp,Sweden
803,Mike Easton,United States
866,Carlos Felipe,Brazil
845,Scott Ferrozzo,United States
889,Bartosz Fabinski,Poland
867,Don Frye,United States
3317,Denis Goltsov,Russia
908,Ron Fields,United States
931,Melinda Fabian,Hungary
930,Crosley Gracie,United States
159,Fernando Bruno,Brazil
3296,Levon Maynard,United States
330,Ali Bagautinov,Russia
944,Marcelo Golm,Brazil
152,Johnny Bedford,United States
200,Junie Browning,United States
592,JR Coughran,
361,Chris Beal,United States
372,Humberto Brown,Panama
110,Sam Alvey,United States
310,Curtis Blaydes,United States
373,Brad Blackburn,United States
265,Ryan Bader,United States
608,Danny Downes,United States
653,Alexis Dufresne,United States
739,Shane del Rosario,United States
718,Rafael Dos Anjos,Brazil
806,Aleksander Emelianenko,Russia
5217,Bryan Creighton,England
160,Joe Brammer,United States
3297,Heather Hardy,United States
890,Kalindra Faria,Brazil
869,Luiz Firmino,Brazil
245,Humberto Bandenay,Peru
203,Marcin Bandel,Poland
182,Travis Browne,United States
911,Paulo Filho,Brazil
266,Luke Barnatt,England
868,Donavon Frelow,United States
289,Marcus Brimage,United States
826,Konstantin Erokhin,Russia
332,Charles Bennett,United States
416,Jeremiah Constant,United States
589,Colby Covington,United States
594,Anthony Christodoulou,Greece
785,Sijara Eubanks,United States
479,Mark Cherico,United States
573,Rich Clementi,United States
501,Christian Colombo,Denmark
551,Jay Cucciniello,Ireland
654,Junior Dos Santos,Brazil
804,Johnny Eduardo,Brazil
3270,Rick Hawn,United States
568,Yosdenis Cedeno,Cuba
893,Luigi Fioravanti,United States
5257,Daniel Crawford,England
963,Israel Giron,Mexico
983,Mike Grundy,England
57,Jessin Ayari,Germany
375,Nah-Shon Burrell,
986,Clay Guida,United States
112,Julio Arce,United States
154,Matt Bessette,United States
184,Jan Blachowicz,Poland
205,Bryan Barberena,United States
161,Mikey Burnett,United States
227,Brian Bowles,United States
183,Oluwale Bamgbose,United States
311,Raphael Butler,United States
397,Brian Camozzi,United States
290,Joey Beltran,United States
459,Bill Cooper,United States
548,Fabricio Camoes,Brazil
597,Alton Cunningham,United States
698,Rafael Dias,Brazil
655,Cody Donovan,United States
828,Andre Ewell,United States
849,Bibiano Fernandes,Brazil
830,Clay French,United States
895,Rich Franklin,United States
809,Ross Ebanez,United States
439,Sako Chivitchian,
5254,Cody Land,United States
85,Reese Andy,United States
946,Maurice Greene,United States
965,Paul Georgieff,United States
934,Willie Gates,United States
113,Levi Avera,United States
58,John Alessio,Canada
229,Pat Barry,United States
267,Shane Burgos,United States
136,Thiago Alves,Brazil
162,Vitor Belfort,Brazil
206,Marcelo Brito,Brazil
291,David Baron,France
355,Kyle Bochniak,United States
503,Gleidson Cutis,Brazil
462,Jamie Colleen,United States
527,John Cofer,United States
789,Jodie Esquibel,United States
896,Glaico Franca,Brazil
913,Caros Fodor,United States
720,LC Davis,
966,Horacio Gutierrez,Mexico
398,Michael Cora,United States
833,Rob Font,United States
947,Rick Glenn,
3277,Eric Marriot,United States
3278,Willian De Souza,Brazil
207,Melton Bowen,United States
3279,Aaron Derrow,United States
86,John Albert,United States
187,Martin Bravo,Mexico
81,Irene Aldana,Mexico
163,Dan Barrera,United States
186,Chris Brennan,United States
231,Mark Bocek,Canada
984,Pearl Gonzalez,United States
249,Mike Brown,
208,Will Brooks,United States
744,Rolando Delgado,
292,Ray Borg,United States
314,Steve Berger,United States
442,Abel Cullum,United States
377,Joe Benoit,United States
441,Kim Couture,United States
557,Josh Clopton,United States
506,Hannah Cifers,United States
657,Marc Diakiese,England
634,Nicolas Dalby,Denmark
899,Kelly Faszholz,United States
164,Lyle Beerbohm,United States
138,Raphael Assuncao,Brazil
190,Junior Barata,Brazil
378,Yan Cabral,Brazil
400,Hong Man Choi,South Korea
423,Ryo Chonan,Japan
444,Brett Cooper,United States
637,Tomasz Drwal,Poland
3318,Mukhomad Vakhaev,Russia
593,Joe Camacho,United States
614,Adrian Diaz,
529,Mike Ciesnolevicz,United States
658,Alexis Davis,Canada
700,John Doyle,United States
701,Karen Darabedyan,United States
659,Dave Dalgliesh,Netherlands
508,Danny Castillo,United States
766,Darren Elkins,United States
485,Alberto Crane,United States
794,Billy Evangelista,United States
808,Jake Ellenberger,United States
879,Spencer Fisher,United States
829,Fedor Emelianenko,Russia
188,Kevin Burns,United States
139,Ben Askren,United States
192,Damien Brown,Australia
401,Will Campuzano,United States
294,Jerry Bohlander,United States
379,Guido Cannetti,Argentina
424,Jessica-Rose Clark,
468,Antonio Carlos Junior,
422,Paul Craig,Scotland
660,Geraldo de Freitas,Brazil
745,Shana Dobson,United States
638,Roland Delorme,Canada
767,Jamall Emmers,United States
3320,Chazz Walton,United States
636,Brandon Davis,United States
3298,Kristina Williams,United States
682,Hugo Duarte,Brazil
680,John Dodson,United States
97,Karl Amoussou,France
894,Sarah Frota,Brazil
817,Eric Esch,United States
880,Katsuhisa Fujii,Japan
702,Drew Dober,United States
118,Yoshihiro Akiyama,Japan
838,Xavier Foupa-Pokam,
3302,James Gallagher,Ireland
795,Abdul-Kerim Edilov,
124,Maiara Amanajas dos Santos,Brazil
194,David Branch,United States
236,Josh Bryant,United States
145,Joel Alvarez,Spain
402,Dan Christison,United States
512,Shane Campbell,Canada
446,Joanne Calderwood,Scotland
470,Misha Cirkunov,Latvia
639,Reuben Duran,United States
425,Laverne Clark,United States
488,Akira Corassani,Sweden
228,Jonathan Brookins,United States
683,Alessio Di Chirico,Italy
661,Montana De La Rosa,United States
703,Robert Drysdale,United States
746,Chris Dempsey,United States
768,Justin Edwards,United States
3300,Ana Julaton,United States
950,Edgar Garcia,United States
874,Patricky Freire,Brazil
819,Tonya Evinger,United States
3293,Ed West,
3294,Alexis Vila,United States
141,Anthony Adams,United States
125,Abu Azaitar,Morocco
3310,Dustin Winter,
230,Michel Batista,United States
253,Magomed Bibulatov,Russia
359,Stephen Banaszak,United States
239,Siyar Bahadurzada,Afghanistan
296,Ariel Beck,United States
640,Rolando Dy,Philippines
381,Roan Carneiro,Brazil
428,Wesley Correira,United States
466,Patrick Cote,Canada
663,Aisling Daly,Ireland
472,Bryan Caraway,United States
662,Matt Dwyer,Canada
3247,Jarod Card,
595,Jeff Curran,United States
338,Ashe Bowman,United States
728,Humberto DeLeon,United States
902,Codale Ford,United States
769,Josh Epps,United States
990,Matt Grice,United States
877,Brian Foster,United States
994,Christos Giagos,United States
951,Jonathan Goulet,Canada
3248,Jose Vega,United States
3246,Dan Hornbuckle,United States
3249,Leonardo Pecanha,Brazil
150,Jose Aldo,Brazil
854,JP Felty,
252,Niklas Backstrom,Sweden
297,Bret Bergmark,United States
319,Mario Bautista,United States
515,Dan Cramer,United States
451,John Castaneda,United States
533,Chris Clements,Canada
490,Adam Cella,United States
576,Joe Cason,United States
618,Tyler Diamond,United States
727,Mark Dickman,United States
770,Ian Entwistle,England
473,Jeff Cox,United States
832,Maiquel Falcao,Brazil
664,Jason DeLucia,United States
812,Terry Etim,England
952,Alexander Gustafsson,Sweden
988,Alexa Grasso,Mexico
897,Ron Faircloth,United States
1006,Cody Garbrandt,United States
1015,Frank Gomez,United States
122,Cyril Asker,France
129,Gilbert Aldana,United States
233,Julia Budd,Canada
151,Courtney Buck,United States
320,Jeff Bedard,United States
342,Gilbert Burns,Brazil
298,Antonio Banuelos,United States
641,Angel De Anda,
405,Wagner Campos,Brazil
426,Josh Copeland,United States
476,Donald Cerrone,United States
448,Francis Carmont,France
363,Justin Buchholz,United States
489,Giga Chikadze,Georgia
619,Cameron Dollar,United States
534,Chris Camozzi,United States
642,Milana Dudieva,Russia
706,Mackenzie Dern,United States
668,Nick Denis,Canada
748,Russell Doane,United States
771,Alex Enlund,England
921,Jesse Forbes,United States
970,Claudia Gadelha,Brazil
814,Marvin Eastman,United States
121,Adam Antolin,United States
101,Gadzhimurad Antigulov,Russia
153,Raoni Barcelos,Brazil
191,Mads Burnell,Denmark
834,Chris Fishgold,England
255,Michael Bisping,England
278,Shayna Baszler,United States
3321,Raush Manfio,Brazil
362,Maycee Barber,United States
3313,D.J. Linderman,United States
385,Chris Cope,United States
455,Nick Catone,United States
620,Alexandre Dantas,Brazil
644,Maria Oliveira,Brazil
643,Rilley Dutro,
599,Andrew Craig,United States
492,Ion Cutelaba,"Moldova, Republic of"
514,Muhsin Corbbrey,United States
429,Daron Cruickshank,United States
730,Jarjis Danho,Syrian Arab Republic
670,Evan Dunham,United States
707,Jason Day,Canada
478,Shonie Carter,United States
708,Edwin DeWees,United States
750,Tom DeBlass,United States
756,Kyle Dietz,United States
878,Edwin Figueroa,United States
857,Drew Fickett,United States
772,Josh Emmett,United States
215,Martin Buschkamp,Brazil
933,Eddie Gordon,United States
302,Ebenezer Fontes Braga,Brazil
279,Galore Bofando,England
322,Todd Brown,United States
324,Enrique Barzola,Peru
3319,Gleidson Dejesus,United States
709,Martin Day,United States
645,Sean Daugherty,United States
621,Seth Dikun,United States
837,Hermes Franca,Brazil
971,Chris Gutierrez,United States
901,Urijah Faber,United States
954,Lyman Good,United States
991,Shelton Graves,United States
959,Justin Guthrie,United States
859,Masakatsu Funaki,Japan
996,John Gunderson,United States
1002,Damian Grabowski,Poland
1007,Rolles Gracie,Brazil
1014,Jared Gordon,United States
280,Ryan Benoit,United States
494,Magnus Cedenblad,Sweden
68,Blas Avena,United States
301,Tae Hyun Bang,
304,Dennis Bermudez,United States
235,Ricardo Barros,USA
388,Richard Crunkilton,
560,Luana Carolina,Brazil
344,David Bielkheden,Sweden
386,Devin Clark,United States
452,Cain Carrizosa,United States
516,Michael Chiesa,United States
559,Chris Curtis,United States
667,Rodolfo Marques Diniz,
646,David Douglas,United States
752,Mike de la Torre,United States
796,Jessica Eye,United States
992,Mike Guymon,
3252,Lisa Ward,
3256,Georgi Karakahyan,
774,Anna Elmose,Denmark
858,Brandon Foxworth,United States
881,Paul Felder,United States
955,Pablo Garza,United States
938,Chris Gruetzemacher,United States
923,Cezar Ferreira,Brazil
972,Louis Gaudinot,United States
979,Kevin Gray,United States
993,Joey Gambino,United States
3253,Stephanie Frausto,United States
137,Sean Alvarez,USA
3255,Kenny Foster,United States
391,Ronaldo Candido,Brazil
409,Devin Cole,United States
493,Dos Caras Jr.,Mexico
146,Shinsho Anzai,Japan
237,Derek Brunson,United States
540,Gesias Cavalcante,Brazil
104,Nina Ansaroff,United States
346,Mike Budnik,United States
389,Mark Coleman,United States
518,Kevin Casey,United States
647,Tom Duquesnoy,France
740,Nick Diaz,United States
818,Ashlee Evans-Smith,
775,Cole Escovedo,United States
839,Kenny Florian,United States
974,Cody Gibson,United States
925,Kazuyuki Fujita,Japan
861,Brodie Farber,United States
977,Joey Gilbert,United States
1000,Ryan Gracie,Brazil
1008,Fernando Gonzalez,United States
961,Sam Greco,Australia
71,Arnold Allen,England
92,Magomed Ankalaev,Russia
174,Jarred Brooks,United States
217,Diego Brandao,Brazil
258,Arjan Bhullar,Canada
308,Alan Belcher,United States
410,Bethe Correia,Brazil
329,Mehdi Baghdad,France
323,Wuliji Buren,China
366,James Bochnovic,United States
648,Beneil Dariush,United States
3503,James Saville,England
734,Todd Duffee,United States
754,Edson Drago,
742,Marcus Davis,United States
776,Frankie Edgar,United States
3301,Lisa Blaine,United States
883,Ian Freeman,England
175,Dashawn Boatwright,United States
976,Trevin Giles,United States
998,Wilson Gouveia,United States
73,Juan Adams,United States
940,Shannon Gugerty,United States
924,Colin Fletcher,England
3258,John Bryant,United States
982,Tyson Griffin,United States
3312,Collin Huckbody,United States
238,Antwain Britt,United States
283,Dan Bobish,United States
309,Alexandre Barros,Brazil
564,Ernest Chavez,United States
496,Steve Cantwell,United States
395,Dominick Cruz,United States
520,Daniel Cormier,United States
755,Joe Ellenberger,United States
3504,Marcio Cesar,Brazil
779,Juan Espino,United States
820,Yves Edwards,United States
841,Edward Faaloloto,United States
865,Josh Ferguson,United States
904,Matt Frevola,United States
3595,Charles Blanchard,United States
3265,Dennis Olsen,
3266,Ryan Schieding,United States
941,Garrett Gross,United States
3263,Hitalo Machado,United States
958,Mark Godbeer,England
906,Masio Fullen,Mexico
130,Omari Akhmedov,Russia
3262,Mike Medrano,United States
3264,John Benoit,United States
260,Dennis Bryant,United States
284,Maximo Blanco,Venezuela
312,Keith Berish,United States
334,Tim Boetsch,United States
306,Fernando Bettega,Brazil
369,Jason Black,United States
475,Felipe Colares,Brazil
521,Cortney Casey,United States
585,Rashad Coulter,United States
778,Neal Ewing,United States
800,Rob Emerson,Brazil
822,Doug Evans,United States
843,Marcel Fortuna,Brazil
907,Jon Fitch,United States
942,Clint Godfrey,United States
999,Neil Grove,England
978,Rickson Gracie,Brazil
1132,Chris Heatherly,United States
1195,Clay Harvison,United States
1259,Dennis Hallman,United States
1321,Hiroshi Izumi,Japan
1385,Mike Joy,United States
1281,Branden Lee Hinkle,United States
1217,Brian Houston,United States
1444,Pannie Kianzad,Sweden
1364,Ronald Jhun,United States
1531,Paul Kelly,England
1324,Al Iaquinta,United States
1567,Matt Lindland,United States
1467,Katsunori Kikuno,Japan
1639,Brock Larson,United States
3505,Liam James,
1596,Joe Lowry,
1672,James Lee,United States
1961,Randa Markos,Canada
1694,Lee Murray,England
1673,Valerie Letourneau,Canada
1702,Shoji Maruyama,Japan
1051,Thibault Gouti,France
1073,Luis Gomez,
1725,Molly McCann,England
1115,Felice Herrig,United States
1736,Michael McBride,United States
1176,Kevin Holland,United States
1737,Roman Mitichyan,Armenia
1240,Johny Hendricks,United States
1087,Jordan Griffin,United States
1365,Ryan Janes,Canada
1346,Anthony Johnson,United States
1530,Ryo Kawamura,Japan
1405,Yves Jabouin,Canada
1653,Tina Lahdemaki,Finland
1675,Amanda Lemos,Brazil
3239,Travis Marx,United States
1533,Tim Kennedy,United States
1717,Elvis Mutapcic,United States
1811,Max Mustaki,United States
1876,Conor McGregor,Ireland
1898,Kazuo Misaki,Japan
1739,Daijiro Matsui,Japan
1834,Ikuhisa Minowa,Japan
1996,Darrell Montague,United States
1075,Alex Garcia,Canada
1978,Lauren Murphy,United States
1053,Roger Gracie,Brazil
1997,Zach Makovsky,United States
1088,Joe Giannetti,United States
1117,Jason High,United States
1198,Scott Harper,United States
1134,James Head,United States
1262,Corey Hill,United States
1219,Jeff Hughes,United States
3268,Cesario De Souza,
1389,Lavar Johnson,United States
1348,Demetrious Johnson,United States
1674,Anthony Lapsley,United States
1491,Sarah Kaufman,Canada
1990,Sammy Morgan,
1697,Sara McMann,United States
1738,Zabit Magomedsharipov,Russia
1767,Rob MacDonald,United States
1761,Fabio Maldonado,Brazil
1835,Pietro Menga,England
1899,Adam Milstead,United States
1942,Vitor Miranda,Brazil
3267,Noah Weisman,United States
3269,Dan Bonnell,United States
1025,Desmond Green,United States
1089,Wang Guan,China
1076,Kron Gracie,Brazil
1135,Yazan Hajeh,United States
1178,Hayder Hassan,United States
1199,Roger Huerta,United States
1242,Dan Hardy,England
1264,Dale Hartt,United States
1366,Alan Jouban,United States
1391,Eugene Jackson,United States
1388,Tito Jones,United States
1408,Jamelle Jones,United States
1448,Kaleo Kwan,United States
1612,Bevon Lewis,United States
1515,Michael Kuiper,Netherlands
3271,Kobe Ortiz,
1472,Sanae Kikuta,Japan
1451,Cheick Kongo,France
1838,Cole Miller,United States
1878,Ronny Markes,Brazil
1962,Yancy Medeiros,United States
1902,Lauren Mueller,United States
1966,Tim McKenzie,United States
3304,Elina Kallionidou,Greece
1983,Damir Mirenic,Croatia
3303,Brian Moore,Ireland
1984,Anthony Morrison,United States
1069,Nandor Guelmino,Austria
1079,Jorge Gurgel,United States
1090,David Gardner,United States
1136,Phil Harris,England
1158,Justin Haskins,United States
1056,Gustavo Gabriel,Mexico
1200,Holly Holm,United States
1263,James Hammortree,United States
1369,Chan Sung Jung,South Korea
1516,Jacob Kilburn,United States
1775,Mark Munoz,United States
1453,Rob Kimmons,United States
1741,Dan Miller,United States
3306,Luis Luna,
1858,James Mulheron,England
1392,DaMarques Johnson,United States
1410,Kyle Jensen,United States
1880,Gegard Mousasi,Netherlands
1796,Don'Tale Mayes,United States
1923,Quinn Mulhern,United States
1549,Mickael Lebout,France
1944,Veronica Macedo,Venezuela
3273,John Ott,United States
3272,Deryck Ripley,United States
3274,Jesse Zeugin,United States
3307,Jose Otavio Dos Santos Lacerda,Brazil
3305,Sinead Kavanagh,Ireland
1985,Jeff Monson,United States
1986,Matt Mitrione,United States
3275,Kirk Grinlinton,United States
1945,Khalid Murtazaliev,Russia
1059,James Giboo,USA
1091,Renzo Gracie,Brazil
1137,Chris Honeycutt,United States
1113,Mark Holst,Canada
1306,Chris Indich,Australia
1328,Jason Ireland,United States
1428,Canaan Kawaihae,United States
1353,Brett Johns,Wales
1412,Jason Jackson,Jamaica
1514,Ji Yeon Kim,South Korea
1573,Jason Lambert,United States
1637,Chuck Liddell,United States
1394,Ryan Jensen,United States
1493,Naoyuki Kotani,Japan
1776,Steve Montgomery,United States
1764,Reza Madadi,"Iran, Islamic Republic of"
1799,Marlon Moraes,Brazil
1519,Sirwan Kakai,Sweden
1743,Yoshiro Maeda,Japan
1795,Danny Mitchell,England
1679,Jeremy Larsen,United States
3282,Anthony Guiterrez,
1815,Todd Moore,United States
1819,John Maguire,England
1884,Curtis Millender,United States
3280,Abe Wagner,United States
1901,Charles McCarthy,United States
3281,Nathan Schut,United States
1943,Bernardo Magalhaes,Brazil
1028,Royler Gracie,Brazil
1093,Alex Gorgees,Australia
1050,Josh Grispi,United States
1118,Adam Hunter,Canada
1182,Tony Halme,Finnland
1201,Gabrielle Holloway,United States
1180,Angela Hill,United States
1140,Hatsu Hioki,Japan
1114,Phil Hawes,United States
1204,Jeff Hougland,United States
1243,Greg Hardy,United States
1266,Jack Hermansson,Sweden
1307,Yoislandy Izquierdo,Cuba
1517,Yusuke Kasuya,Japan
1593,Zach Light,United States
1742,Nicco Montano,United States
1615,Tom Lawlor,United States
1414,Joe Jordan,United States
1721,Lucas Martins,Brazil
1946,Lyoto Machida,Brazil
3283,Jon Hollis,United States
3311,Raphael Davis,United States
3506,Olivier Pastor,France
1678,Jerome LeBanner,
1162,Mark Hominick,Canada
1218,Sabah Homasi,United States
1154,Bobby Hoffman,United States
1842,Zachary Micklewright,United States
1175,Ryan Hall,United States
1226,Darrell Horcher,United States
1268,Anthony Hamilton,United States
1356,Josh Janousek,United States
1239,Anthony Hernandez,United States
1119,Hidehiko Hasegawa,Japan
1458,Calvin Kattar,United States
1495,Brad Katona,Canada
3603,Shahbulat Shamhalaev,Russia
1820,Christian Morecraft,United States
1552,David Loiseau,Canada
1638,Alexandru Lungu,Romania
1883,Ashkan Mokhtarian,Australia
3602,Rad Martinez,Honduras
1841,Bryce Mitchell,United States
1703,Terry Martin,United States
1120,Kurt Holobaugh,United States
1948,Cody McKenzie,United States
1473,Yuki Kondo,Japan
1431,Tsuyoshi Kohsaka,
1206,John Hathaway,England
1220,Elisha Helsper,United States
1497,Koji Kitao,Japan
1177,Daiki Hata,Japan
1284,Chris Horodecki,Canada
1461,Tatsuya Kawajiri,Japan
1228,Gerald Harris,United States
1309,Seichi Ikemoto,Japan
1358,Jesse Juarez,United States
1372,Paul Jones,United States
1483,Jason Knight,United States
1337,Michael Johnson,United States
1270,Marcus Hicks,United States
1553,Kimo Leopoldo,United States
1594,Andrea Lee,United States
1658,Sean Lally,United States
1723,John Makdessi,Canada
1745,Rashid Magomedov,Russia
1779,Pedro Munhoz,Brazil
1885,Angela Magana,United States
1908,Levan Makashvili,United States
1822,Belal Muhammad,United States
3604,Raul Amaya,United States
1927,Christina Marks,United States
3514,Rey Trujillo,United States
1205,Jared Hamman,United States
1399,Bu-Kyung Jung,
1221,Nasrat Haqparast,Afghanistan
1244,Josh Haynes,United States
1360,Justin Jones,United States
1351,Jon Jones,England
1310,James Irvin,United States
1373,Art Jimmerson,United States
1248,Heath Herring,United States
1411,Krzysztof Jotko,Poland
1463,Charlie Kohler,United States
1526,Alfred Khashakyan,United States
1597,Taylor Lapilus,France
1554,Cheyden Leialoha,United States
1824,Micah Miller,United States
1724,Scott McAfee,United States
1823,Eiji Mitsuoka,Japan
1888,Erick Montano,Mexico
1661,Chris Leben,United States
1952,Doug Marshall,United States
1910,James McSweeney,England
1801,Leonardo Morales,Nicaragua
1054,Mitch Gagnon,Canada
1144,Tim Hague,Canada
1166,Kuniyoshi Hironaka,Japan
1224,Clint Hester,United States
1246,Geane Herrera,United States
1271,Satoshi Honma,Japan
1288,Takayo Hashi,Japan
1435,Jeremy Kimball,United States
1375,Damon Jackson,United States
1477,Mark Kerr,United States
1556,Mabelly Lima,Brazil
1294,Teruto Ishihara,Japan
1498,John Kolosci,United States
1534,Michael Knaap,Holland
1663,Ryan LaFlare,United States
1621,Vicente Luque,Brazil
1640,Abner Lloveras,Spain
1802,Julian Marquez,United States
1746,David Michaud,United States
1704,Gina Mazany,United States
1781,Rob McCullough,United States
1847,Suman Mokhtarian,Australia
1866,Vladimir Matyushenko,Belarus
1912,Jason Miller,United States
1826,Hiromitsu Miura,Japan
1123,Alvaro Herrera,Mexico
1930,Caio Magalhaes,Brazil
1186,John Howard,United States
1097,Alex Gilpin,United States
1272,Andrew Holbrook,United States
1312,Eiji Ishikawa,Japan
1374,Chris Jones,United States
1521,Drakkar Klose,United States
1557,Hyun Gyu Lim,South Korea
1395,Joanna Jedrzejczyk,Poland
1706,Kristof Midoux,France
1770,Richardson Moreira,Brazil
1727,Justin McCully,United States
1662,Sean Loeffler,United States
1769,Ricardo Morais,Brazil
1782,Jonathan  Mix,United States
1434,Will Kerr,United States
1577,Matthew Lopez,United States
1827,Alexander Munoz,Mexico
3285,Mikey Erosa,
3286,Kevin Morerya,
3288,Levy Saul Marroquin,
1850,Antonio McKee,United States
1867,Kazunari Murakami,Japan
1890,Cristiano Marcello,Brazil
3284,Marcelo Rojo,Argentina
1099,Zelg Galesic,Croatia
1146,Dustin Hazelett,United States
1077,Leonard Garcia,United States
1913,Ryan MacDonald,United States
1163,Ed Herman,United States
1227,Josh Hendricks,United States
1296,Mitsuhiro Ishida,Japan
1377,Jeremy Jackson,United States
1274,Mizuto Hirota,Japan
3605,Mikhail Zayats,Russia
1397,Dustin Jacoby,United States
1459,Kiichi Kunimoto,Japan
1537,Jorgen Kruth,Sweden
1501,Pascal Krauss,Germany
1750,Joe Merritt,United States
1601,Tim Lajcik,United States
1559,Tae Hyun Lee,South Korea
1687,Kevin Lee,USA
1622,Jake Lindsey,United States
1664,Brendan Loughnane,England
1830,Joseph Morales,United States
1868,Magomed Mustafaev,Russia
1909,Kelly Velasco,United States
1057,Gregor Gillespie,United States
1188,Alexander Hernandez,United States
1098,Davey Grant,England
1252,Damir Hadzovic,Bosnia and Herzegovina
1894,Dokonjonosuke Mishima,Japan
1165,Richie Hightower,United States
1230,Matt Hamill,United States
1932,Jamie Moyle,United States
1355,Jeff Joslin,Canada
1479,Jeremy Kennedy,Canada
1314,Masakazu Imanari,Japan
1415,Ryan Jimmo,Canada
1437,Sergei Kharitonov,Russia
1561,John Lober,United States
1600,Jenel Lausa,Philippines
1665,Sherron Leggett,United States
1643,Vaughan Lee,England
1771,Albert Morales,United States
1848,Augusto Montano,Mexico
1805,Jesse Moreng,United States
1911,Justin McElfresh,USA
1707,Gray Maynard,United States
1729,Jon Manley,United States
1784,Rory Markham,United States
1211,Nick Hein,Germany
1168,Jay Hieron,United States
1101,Chad Griggs,United States
1918,Ryan McGivern,United States
1190,Jeremy Horn,United States
1170,Pat Healy,United States
1275,Collin Hart,United States
1295,Leandro Issa,Brazil
1293,Mikhail Iloukhine,
1563,Nate Loughran,United States
1627,Dhiego Lima,Brazil
1649,Achmed Labasanov,Russia
1730,Tiffany Masters,United States
1502,Casey Kenney,United States
1560,Ryan Larson,United States
1439,Dustin Kimura,United States
1753,Jameel Massouh,United States
1754,Alonzo Menifield,United States
1785,Jack Marshman,Wales
1870,Drew McFedries,United States
1833,Brad Morris,Australia
1920,Bobby Moffett,United States
1897,Ian McCall,United States
1189,John Halverson,United States
1254,CJ Hamilton,
1192,Danny Henry,Scotland
1338,Luke Jumeau,New Zealand
1276,Piotr Hallmann,Poland
1256,Joachim Hansen,Norway
1316,Satoshi Ishii,Japan
1212,Max Holloway,United States
1378,Justin James,USA
1438,Julie Kedzie,United States
1525,Brian Kelleher,United States
1539,Leo Kuntz,United States
1786,Melchor Manibusan,United States
1645,Jesse Lennox,United States
1063,Lewis Gonzalez,United States
1731,Jake Matthews,Australia
1629,Ricardo Lamas,United States
1773,Alex Morono,United States
1808,Eliot Marshall,United States
1900,Islam Makhachev,Russia
3607,Koffi Adzitso,United States
1757,Guy Mezger,United States
1587,Benito Lopez,United States
1957,Sheymon Moraes,Brazil
1128,Diego Henrique da Silva,Brazil
1171,Alan Hiro,Brazil
