id,fighter1_id,fighter2_id,winner_id,event_id
1146,1324,1276,1324.0,1472
4730,3638,2118,2118.0,858
4772,1481,139,139.0,1120
4834,1656,741,741.0,250
4878,3532,3045,3045.0,659
4909,1427,4751,4751.0,1255
4938,3479,1127,1127.0,1151
5034,139,1576,139.0,1449
5123,849,1314,849.0,1266
5152,387,856,856.0,362
5173,3785,3471,3785.0,1375
5185,3025,199,199.0,771
4580,5314,2057,5314.0,807
4599,3950,2340,2340.0,1530
4611,1773,5132,1773.0,202
1260,268,812,268.0,190
1212,2495,740,2495.0,494
1150,1174,3145,1174.0,1472
4650,2143,891,,138
4673,5406,5407,5407.0,203
4679,2449,2772,2772.0,625
4685,4959,3423,4959.0,39
4711,5475,4047,5475.0,994
4735,20,1437,1437.0,794
4745,5328,1225,5328.0,1586
4767,1481,3216,1481.0,456
4774,3756,525,525.0,259
4791,2969,617,617.0,430
4809,134,3729,134.0,1208
4820,4121,3077,3077.0,1493
4849,2032,3855,3855.0,824
4863,298,2844,2844.0,507
4901,4632,3786,3786.0,1363
4974,3414,3415,3414.0,558
4980,2550,1451,1451.0,70
5088,3235,2052,2052.0,880
5099,5516,1807,5516.0,229
5156,4614,1785,1785.0,777
5168,3785,2239,2239.0,1133
5182,3025,199,3025.0,696
4581,658,278,658.0,1371
4595,2021,1650,1650.0,63
4656,4091,4844,4091.0,1331
4681,3558,3559,3559.0,79
4693,1594,5480,1594.0,754
1262,2157,962,962.0,190
1289,1838,2511,1838.0,319
1203,464,2253,464.0,486
1230,2962,1381,1381.0,522
1151,1823,1547,1547.0,1071
4729,2507,3751,2507.0,1057
4755,2810,3381,2810.0,1090
4851,2032,3578,3578.0,1087
4897,2044,708,2044.0,988
4949,3519,4823,3519.0,1341
4993,4134,4135,4134.0,1113
5006,5015,3472,3472.0,837
5027,139,3545,139.0,559
5053,2284,1906,1906.0,579
5087,3235,2573,3235.0,992
5112,849,3435,849.0,930
4582,5135,3157,3157.0,1262
4596,2021,2765,2765.0,1418
4654,2143,3142,2143.0,513
4672,4983,2144,4983.0,126
4688,1763,820,820.0,801
1263,2319,2635,2319.0,190
1206,1427,495,1427.0,486
1153,1761,3033,1761.0,528
1239,1581,2072,2072.0,544
1172,2994,1278,2994.0,1567
4697,1594,672,672.0,1138
4736,20,409,20.0,642
4777,3990,1892,1892.0,74
4797,141,4581,4581.0,627
4821,4121,5254,4121.0,529
4845,2287,1131,2287.0,947
4920,349,3305,349.0,1170
4956,3786,3126,3126.0,1290
4978,3174,2940,3174.0,138
4998,2538,489,2538.0,1270
5002,4092,3932,4092.0,1331
5031,139,3432,139.0,1045
5045,8,3471,3471.0,777
5113,849,3436,849.0,1145
5128,2991,1079,1079.0,1546
5165,3891,3276,3891.0,1306
5179,373,3246,3246.0,605
4583,1522,1856,1522.0,140
4625,3762,1785,1785.0,277
4634,3373,3377,3373.0,224
1233,1258,3098,3098.0,522
1155,2525,172,2525.0,820
1189,684,1643,684.0,1048
4642,1754,3307,1754.0,1468
4712,4232,4233,4232.0,701
4737,20,2555,,1451
4750,2810,3517,2810.0,673
4783,3080,3549,3549.0,982
4800,4965,5035,4965.0,1445
4815,209,280,209.0,367
4846,1984,1787,1787.0,1453
4853,2032,2284,2032.0,1092
4955,3786,3802,3802.0,1300
4971,4382,1613,4382.0,876
4986,3594,2447,2447.0,245
5003,4092,970,970.0,1391
5026,2329,5283,2329.0,457
5093,2617,1576,1576.0,431
5110,1971,2781,2781.0,1224
5147,4297,1074,1074.0,990
5175,3785,4635,3785.0,263
5180,373,1160,373.0,579
4585,1522,2284,2284.0,922
4603,3294,3129,3294.0,900
4621,330,2047,330.0,468
4622,3762,3464,3762.0,769
4631,4712,4714,4712.0,1257
1185,952,2429,952.0,18
1232,117,1643,117.0,352
1211,599,2062,599.0,522
1261,170,508,508.0,826
1159,411,865,411.0,1048
4739,20,2396,2396.0,1021
4768,1481,954,1481.0,422
4786,3535,3536,3535.0,556
4833,1656,3421,1656.0,817
4869,2641,2688,2641.0,1519
4937,3479,3480,3479.0,1483
5052,2284,701,2284.0,1509
5059,5274,2661,2661.0,271
5066,2471,3919,2471.0,1035
5081,4938,1444,1444.0,1404
5105,794,1079,794.0,663
5129,68,2929,68.0,703
5143,1920,1516,1920.0,1085
5157,4614,4615,4614.0,766
4586,4157,634,634.0,1258
4657,4091,4092,4092.0,1138
4677,3553,3544,3544.0,100
4713,3636,1981,3636.0,63
4740,20,829,829.0,149
1160,205,755,205.0,115
1286,952,615,952.0,151
1226,502,1240,1240.0,494
1258,3035,1023,1023.0,826
1177,3065,1405,3065.0,1567
4858,2060,1530,1530.0,234
4884,1850,2029,1850.0,546
4928,2360,1751,1751.0,1049
4962,3527,4461,3527.0,1162
4972,5295,3543,3543.0,982
5042,5069,2510,2510.0,94
5069,4398,524,524.0,1077
5114,849,3554,849.0,951
5161,4344,2527,2527.0,1337
4587,4157,4467,4157.0,996
4588,4157,5245,4157.0,92
4624,3762,4715,3762.0,1257
4668,3300,3297,3297.0,255
1162,603,718,718.0,115
1287,255,118,255.0,151
1207,1783,2443,2443.0,486
1237,2310,803,803.0,544
4695,2542,832,832.0,821
4707,828,3749,828.0,984
4720,3636,2709,3636.0,718
4776,3990,429,429.0,56
4782,4414,821,4414.0,1460
4804,4812,4813,4813.0,1348
4825,1268,2625,1268.0,1079
4868,2641,1406,2641.0,1190
4913,1427,4107,1427.0,759
4935,4876,4877,4876.0,1424
4963,3527,3600,3600.0,1544
5030,139,2912,139.0,1091
5063,2471,2616,2616.0,744
5077,1131,3005,1131.0,778
5095,2617,3607,2617.0,750
5111,849,4200,849.0,624
5126,936,3724,3724.0,1467
5150,4054,4055,4055.0,1136
4590,3950,3764,3764.0,875
4648,2143,2898,2143.0,296
4684,2102,233,2102.0,86
4722,3636,3729,3636.0,937
4731,20,1499,20.0,690
1187,2227,1705,1705.0,18
1168,2617,2425,2617.0,115
1214,924,2453,2453.0,494
1281,2070,2800,2800.0,623
1248,1259,1723,1259.0,808
4751,2100,423,423.0,306
4785,3535,3551,3535.0,504
4808,4503,436,436.0,562
4843,2287,545,2287.0,133
4864,298,2138,298.0,180
4918,1004,1952,1952.0,148
4931,4400,7,7.0,941
4953,3662,3739,3739.0,897
4967,4382,3785,3785.0,761
4982,3594,2045,2045.0,240
5084,1612,3312,1612.0,1511
5117,849,4201,849.0,424
5137,1585,5143,1585.0,562
5158,2984,3630,3630.0,228
5178,4185,1284,,417
5183,3025,606,3025.0,1067
4591,2613,5080,2613.0,191
4653,2143,1559,2143.0,458
4738,20,2782,2782.0,656
1225,266,2553,2553.0,352
1209,2295,2189,2295.0,522
1176,766,2721,2721.0,1567
4763,3122,3491,3122.0,1049
4807,4503,3849,4503.0,1218
4832,1656,3444,1656.0,1120
4854,2032,2373,2373.0,1453
4902,4632,3786,,788
4910,1427,3546,1427.0,1431
4961,3527,3764,3764.0,585
4975,3663,2045,2045.0,387
5020,3791,3792,3792.0,1133
5024,3548,4374,3548.0,746
5040,4251,3632,3632.0,53
5075,1131,872,1131.0,715
5100,5535,5536,5536.0,269
5190,3412,5232,3412.0,777
4592,2613,1240,1240.0,140
4598,3294,3509,3294.0,1587
4646,2143,734,2143.0,1297
4661,4293,4846,4293.0,1331
4692,1594,5460,1594.0,568
4717,3636,3632,3636.0,69
4743,3894,3100,3100.0,1525
4753,2810,518,518.0,75
4792,2969,519,519.0,11
4796,141,3782,141.0,1108
4827,1346,4099,1346.0,335
4841,2287,508,2287.0,1509
4848,3657,3920,3657.0,1035
4862,298,2940,298.0,475
4899,4632,4949,4632.0,1438
4925,3561,372,3561.0,1288
4945,3343,335,3343.0,381
4957,3662,2472,3662.0,1055
4984,3594,2045,3594.0,294
5017,4814,832,4814.0,1438
5083,4045,1779,1779.0,1008
5133,1585,4,1585.0,990
4593,2021,3836,2021.0,53
4670,4293,106,106.0,1161
4706,1065,58,1065.0,182
1320,2946,2960,2946.0,110
1321,1840,2186,2186.0,392
1336,2154,934,2154.0,879
4770,4103,4212,4212.0,1325
4789,3535,4885,3535.0,1377
4831,5020,3719,3719.0,598
4872,2420,2781,2420.0,672
4873,5337,4524,4524.0,465
4887,2782,520,520.0,328
4911,1427,3491,1427.0,1227
4932,4400,4955,4955.0,12
4950,3519,3520,3520.0,1187
4995,4070,4071,4070.0,1108
5013,1129,4093,1129.0,1598
5028,139,7,139.0,502
5060,579,1629,1629.0,1509
5091,2617,331,331.0,99
5109,849,3430,849.0,1588
5159,2984,1411,1411.0,1386
4597,3294,3772,3772.0,309
4607,2599,1866,1866.0,1035
4630,4510,1200,1200.0,1320
4689,4462,3644,3644.0,1162
4694,1594,2158,1594.0,1142
4718,3636,4403,3636.0,1043
4811,209,2140,2140.0,55
4836,1656,3870,3870.0,776
4903,4632,5072,4632.0,263
4924,3561,3562,3561.0,564
1389,2394,2182,2394.0,129
1414,1134,67,1134.0,302
1364,2199,2960,2960.0,357
1322,818,1944,818.0,402
1459,670,1111,1111.0,540
1477,2525,1816,2525.0,597
1348,2439,2493,2439.0,971
1486,962,1227,962.0,1033
1383,2584,117,117.0,1532
1444,1679,1721,1721.0,1532
4941,5279,2020,2020.0,466
4952,2566,331,331.0,490
4970,4382,120,4382.0,81
4977,3174,2099,3174.0,1271
4983,3594,3105,3594.0,101
5008,3525,3526,3526.0,1187
5022,5299,3062,3062.0,493
5048,4230,5471,4230.0,695
5098,4771,1779,1779.0,1317
5132,1299,4029,1299.0,484
5144,1920,3232,1920.0,1189
4602,3294,1022,3294.0,942
4610,1773,3574,1773.0,565
4627,5487,2542,5487.0,1233
4701,2646,4928,2646.0,1393
4727,4169,3571,3571.0,1451
4780,4414,1210,1210.0,1320
4806,4503,3967,4503.0,905
4859,298,2514,2514.0,207
4917,4830,4481,4830.0,1381
4930,71,3126,3126.0,777
5019,4947,3789,3789.0,1438
5055,2284,473,2284.0,1562
1431,2739,118,2739.0,72
1376,1823,1023,1023.0,72
1323,227,2433,2433.0,110
1422,255,2657,2657.0,357
1324,2525,3156,3156.0,392
1397,108,170,170.0,540
1493,527,2343,2343.0,595
1468,1348,353,1348.0,668
1452,992,3186,992.0,831
1404,237,110,237.0,879
5062,2471,2786,2786.0,654
5139,1585,2606,1585.0,282
5149,4297,4339,4297.0,1088
5172,3785,2852,3785.0,244
5184,3025,199,3025.0,815
4606,2599,911,911.0,436
4629,4716,3464,3464.0,1256
4663,4983,4871,4983.0,68
4682,2449,2833,2833.0,456
4747,2482,4657,4657.0,762
4886,2782,1812,1812.0,413
4896,2044,1866,2044.0,149
4934,4976,814,814.0,168
4944,3343,1998,1998.0,694
4985,3594,1099,3594.0,610
5080,1131,2373,1131.0,1092
5186,3412,3917,3917.0,1262
1400,389,172,389.0,61
1433,909,496,909.0,72
1368,2253,249,249.0,82
1327,2223,2705,2223.0,110
1439,2042,718,2042.0,278
1325,1775,334,1775.0,392
1447,373,1392,1392.0,597
4608,2599,4330,2599.0,579
4639,3704,2631,3704.0,1239
4674,554,2329,2329.0,210
4700,2646,5086,5086.0,920
4828,1346,1499,1346.0,609
4867,298,1342,298.0,133
4889,2782,829,2782.0,794
4908,1568,4948,1568.0,1438
4929,4715,5494,4715.0,1253
4936,892,2425,892.0,881
1462,1906,669,1906.0,61
1401,2495,136,2495.0,61
1427,1804,654,654.0,82
1489,1093,1319,1319.0,124
1384,1973,3021,1973.0,129
1328,1723,1962,1962.0,196
1471,1804,497,497.0,238
1417,1764,1307,1764.0,302
1408,2897,768,2897.0,747
1354,2786,265,265.0,1481
5007,5004,5005,5004.0,126
5015,4814,3485,3485.0,1428
5068,4398,3574,3574.0,1082
5108,849,3435,849.0,304
5127,167,1447,1447.0,1278
5136,1585,3592,1585.0,1099
5170,3785,3352,3352.0,1300
5189,3412,3466,3466.0,585
4612,1773,4087,1773.0,1488
4623,3762,3471,3471.0,742
4632,4510,4891,4891.0,1587
4659,4091,3519,3519.0,1144
4719,4639,4640,4640.0,1132
4749,2100,2838,2838.0,1031
4759,5075,2900,2900.0,287
4765,1481,2095,1481.0,1170
1466,2124,1351,1351.0,61
1434,1451,1260,1260.0,72
1371,739,1954,1954.0,82
1329,1783,74,1783.0,196
1421,476,268,476.0,278
1396,1986,1144,1986.0,540
1403,2078,2936,2078.0,836
1358,5,3016,,1109
4794,5288,796,796.0,312
4805,4503,924,4503.0,265
4819,4463,3600,3600.0,1162
4895,4859,1437,,1413
4906,238,421,421.0,656
4966,4382,3407,4382.0,224
4981,4065,362,362.0,1165
4991,3447,4397,3447.0,970
5073,1131,1199,1131.0,791
5115,849,1743,849.0,658
5131,1299,1381,1299.0,69
5174,3785,3212,3785.0,1334
5181,463,739,739.0,663
4613,3705,335,335.0,256
1330,2782,2998,2998.0,110
4652,2143,340,2143.0,672
4687,1763,3493,3493.0,271
4704,1065,2318,1065.0,506
4756,3933,1720,1720.0,1149
4793,2963,3046,3046.0,627
4799,4965,5500,5500.0,241
4818,4121,1353,1353.0,1018
4824,1268,4025,1268.0,1303
4871,2420,2781,2781.0,1229
4879,1850,1063,1063.0,679
4916,4830,4929,4830.0,1444
4969,4382,4635,4382.0,1375
4987,3594,2580,3594.0,312
5010,3422,128,3422.0,817
5018,3359,4755,4755.0,1421
5033,139,5039,139.0,16
5050,4230,913,913.0,1452
5071,3199,344,344.0,77
5092,2617,4006,2617.0,334
5119,849,5333,849.0,476
5142,2543,1164,1164.0,1309
5162,4344,4345,4345.0,1122
4614,3963,2269,3963.0,453
1331,2505,3132,3132.0,110
4616,3875,3876,3875.0,585
4651,597,1612,1612.0,940
4667,4983,1248,4983.0,74
4699,2542,3881,2542.0,1216
4710,5475,2095,2095.0,1007
4726,3411,2171,3411.0,1137
4734,20,836,20.0,720
4752,2100,2137,2100.0,182
4788,1180,2594,1180.0,1118
4801,3345,3346,3345.0,299
4830,1674,2724,1674.0,1124
4866,298,1082,298.0,177
4876,5154,2655,2655.0,200
4912,1427,1051,1051.0,1568
4923,3561,4917,3561.0,1440
4968,4382,4544,4382.0,1399
5037,139,3246,139.0,393
5043,1822,5485,1822.0,1029
5140,1585,3273,1585.0,395
5151,1039,2351,1039.0,1519
4618,3935,1180,1180.0,1161
4620,330,1817,330.0,316
4669,4983,3585,4983.0,50
4766,1481,4346,1481.0,254
4778,5260,4385,4385.0,337
4795,5144,486,486.0,562
4814,209,1461,1461.0,62
4838,1656,156,156.0,1084
4855,2032,1403,1403.0,787
4880,3532,1627,1627.0,64
4891,2782,805,2782.0,758
4904,238,2688,2688.0,825
5039,4251,4229,4229.0,52
5046,5512,5513,5513.0,229
5076,1131,874,874.0,438
5141,2543,250,2543.0,1089
1373,1131,776,1131.0,72
1432,411,1695,411.0,72
1360,2946,1532,2946.0,82
1332,1816,2082,1816.0,196
1438,3131,2309,3131.0,278
1423,877,1595,1595.0,357
1398,249,3190,3190.0,540
1496,2994,639,2994.0,595
5154,2720,2869,2720.0,1540
5163,4344,4973,4344.0,9
4626,3762,1266,1266.0,1256
4640,4282,1762,1762.0,1118
1333,476,2086,476.0,110
1334,375,2930,2930.0,110
4665,4983,747,4983.0,62
4678,2449,4083,4083.0,1200
4702,2646,3465,2646.0,277
4741,20,2435,20.0,988
4757,4975,58,58.0,168
4771,1481,3612,1481.0,321
4816,1239,4341,1239.0,1418
4847,1984,1824,1824.0,59
4960,3786,3802,3786.0,1438
5001,4092,3520,4092.0,1335
5049,4230,4290,4290.0,702
5089,3235,3337,3337.0,185
4633,3373,2772,3373.0,1421
4715,3636,3637,3636.0,858
4754,3627,849,849.0,1059
4758,5075,1623,1623.0,1530
4781,4414,4995,4995.0,381
4790,1885,3912,3912.0,1014
4881,1850,390,1850.0,649
4892,2782,2066,2782.0,181
4915,1427,3708,3708.0,1223
4921,349,233,233.0,990
1367,334,2118,334.0,72
1470,180,126,126.0,238
1416,1392,1819,1819.0,302
1356,1340,265,265.0,357
1399,1617,885,1617.0,540
1407,2241,1695,1695.0,747
1350,2585,962,2585.0,859
1335,2353,3228,2353.0,879
1488,1547,800,1547.0,1539
1440,670,718,718.0,1532
4979,3174,1314,1314.0,912
5011,70,2472,70.0,1540
5072,1131,148,1131.0,259
5124,849,2140,849.0,912
5146,1920,153,153.0,1432
4638,1754,1393,1754.0,863
4647,5544,5545,5544.0,269
4696,2542,1952,1952.0,289
4708,4854,4855,4855.0,1359
4721,3636,1120,3636.0,1018
4769,1481,1576,1481.0,637
4775,3756,3741,3756.0,907
4844,2287,2373,2287.0,787
4870,2641,1053,1053.0,517
4874,4517,4518,4518.0,662
4885,1850,2319,1850.0,131
4900,4632,3802,3802.0,1375
4926,3561,2029,2029.0,157
4948,3519,4835,3519.0,1383
4989,3447,4334,3447.0,51
5004,4913,4930,4913.0,1393
5029,139,1168,139.0,478
5058,5211,2048,2048.0,472
5096,2617,3604,2617.0,488
5121,849,3129,849.0,1349
1463,1282,255,1282.0,61
1374,2860,3206,2860.0,72
1362,268,3005,3005.0,82
1426,714,1912,714.0,82
1473,603,1784,603.0,238
1353,2295,891,891.0,357
5153,2781,2581,2581.0,926
5166,5210,5126,5126.0,472
4641,1754,175,1754.0,785
4662,4293,349,349.0,1559
4686,1763,4051,1763.0,998
4798,3974,2708,2708.0,429
4810,4037,3105,3105.0,49
4840,2665,3555,2665.0,1569
4951,338,2868,2868.0,1384
4964,3527,3528,3528.0,1017
4976,5055,5056,5056.0,68
4988,3447,4334,3447.0,304
1461,1686,1804,1686.0,61
1425,766,217,766.0,82
1437,413,2954,2954.0,278
1338,1366,2322,1366.0,322
1365,2098,2998,2998.0,357
1391,2142,2705,2705.0,597
1346,605,117,605.0,1109
1478,2686,839,839.0,1033
1446,1558,1617,1617.0,1490
1381,2475,162,162.0,1532
5032,139,97,139.0,750
5044,8,3464,8.0,760
5064,2471,2333,2471.0,376
5104,794,2212,794.0,1229
5177,1322,4478,4478.0,928
4676,4845,1932,1932.0,1331
4723,3411,501,501.0,1393
4728,2507,1748,2507.0,1055
4762,1481,1576,1576.0,1559
4773,4103,974,974.0,335
4803,3732,2580,2580.0,1098
4839,189,2080,2080.0,1581
4861,298,1314,298.0,476
4883,1850,13,1850.0,651
4894,2782,3108,2782.0,362
4905,238,2786,2786.0,1094
4933,5112,4106,5112.0,1127
4939,3843,3844,3843.0,630
4992,1564,1243,1243.0,785
4996,4056,4057,4056.0,1226
5054,2284,1629,1629.0,140
5067,1613,3785,3785.0,788
5094,2617,1584,2617.0,298
5103,794,12,,1093
5130,68,1645,1645.0,175
5145,1920,1572,1572.0,855
5191,3412,3413,3413.0,558
5206,1233,1105,1233.0,130
5250,3153,4334,3153.0,1275
5283,3390,3391,3390.0,534
5332,2840,275,2840.0,169
5345,2461,2352,2461.0,1546
5357,1639,3675,1639.0,659
5404,1390,5311,1390.0,862
5474,1251,2691,2691.0,86
5556,1074,1973,1074.0,937
5568,259,3129,3129.0,912
5666,5251,4967,4967.0,90
5683,994,524,994.0,670
5724,4579,1435,1435.0,1276
5763,4607,3464,3464.0,765
1377,3229,265,265.0,72
1430,1216,2094,2094.0,82
1388,2409,2307,2409.0,129
1361,3130,3192,3192.0,302
1413,2110,90,90.0,344
1458,411,401,411.0,540
1495,229,739,229.0,595
1451,1973,23,1973.0,597
1341,8,522,522.0,747
5773,606,2873,2873.0,1526
5805,4020,175,4020.0,42
5917,2833,3237,2833.0,378
5944,3062,1509,3062.0,727
5964,2580,2112,2112.0,882
5192,3412,4457,3412.0,1544
5207,1233,3380,1233.0,717
5251,3153,1884,3153.0,741
5273,227,395,395.0,1509
5293,444,3418,444.0,817
5317,877,2510,877.0,625
5347,1972,2510,2510.0,187
5352,4246,3984,3984.0,1315
5371,331,1576,1576.0,488
5409,1390,3400,3400.0,896
1487,3079,1260,3079.0,124
1424,2541,2686,2541.0,357
1460,1838,3146,3146.0,540
1390,3039,1531,1531.0,597
1479,1816,2331,1816.0,1033
1359,1780,2188,2188.0,1109
1342,1105,466,466.0,1178
1445,2721,1111,1111.0,1490
1382,3225,2056,2056.0,1532
1372,1761,1214,1761.0,1532
5478,913,3106,913.0,816
5490,3936,3520,3520.0,1149
5574,1772,3465,3465.0,1158
5596,2095,1482,2095.0,1146
5641,3356,954,954.0,1326
5669,3393,5470,3393.0,986
5698,5321,2318,2318.0,381
5772,547,3569,3569.0,251
5831,1177,1296,1296.0,842
5847,1002,4296,1002.0,605
5903,2253,1416,2253.0,189
5971,436,741,436.0,97
5193,3412,770,3412.0,1159
5239,4341,4387,4341.0,1116
5266,1353,3077,1353.0,937
5324,2162,4044,2162.0,1008
5341,2461,515,515.0,289
5381,331,2587,331.0,148
5419,4029,1499,4029.0,348
5446,855,2318,855.0,1565
5457,4642,4221,4642.0,1132
5482,1502,4773,1502.0,1609
5492,2281,1772,2281.0,1248
5502,2780,829,829.0,259
5516,4918,4919,4918.0,1440
5527,303,4206,303.0,427
5542,3002,3128,3002.0,1034
5562,259,1022,1022.0,900
5610,411,156,156.0,947
5625,3499,3500,3499.0,1583
5646,1726,1140,1140.0,1411
5703,4808,4809,4809.0,1348
5769,547,3854,3854.0,21
5806,1628,2561,1628.0,678
5827,3554,1295,1295.0,502
1467,1471,968,1471.0,61
1435,2284,1140,1140.0,72
1387,194,1228,1228.0,129
1412,357,2340,357.0,344
1352,714,2447,714.0,357
5843,3313,3821,3313.0,733
5859,4439,1127,1127.0,1213
5885,939,3606,3606.0,644
5909,2833,2759,2759.0,97
5926,3015,194,194.0,690
5965,429,3365,429.0,921
5194,3412,770,770.0,1256
5200,1233,4025,1233.0,885
5225,4063,2979,2979.0,1427
5246,3153,2149,3153.0,1073
5278,3390,3356,3356.0,334
5288,2396,1854,2396.0,1022
5306,444,1784,444.0,1155
5315,877,3225,877.0,1535
5334,1010,2307,2307.0,1562
5382,331,2780,2780.0,158
1464,990,940,940.0,61
1369,3168,1643,1643.0,72
1419,3142,182,3142.0,278
1394,290,229,229.0,540
1410,2950,2239,2950.0,971
1482,180,2871,180.0,1033
1345,986,2,986.0,1178
1491,1840,2880,1840.0,1520
1472,1626,2118,2118.0,1539
1441,534,2687,2687.0,1532
5410,1390,5562,1390.0,914
5445,2487,2945,2945.0,231
5525,303,2292,303.0,1540
5547,3901,106,106.0,1119
5581,1451,1329,1451.0,434
5629,1132,3782,1132.0,1516
5640,3356,1576,1576.0,804
5650,1284,5439,1284.0,561
5670,3393,3394,3394.0,492
5718,4257,3836,3836.0,52
5764,2419,3113,3113.0,1483
5803,1628,4209,1628.0,672
5842,3353,3945,3353.0,1381
5927,3015,545,3015.0,175
5934,4081,4082,4082.0,1126
5195,2293,1348,2293.0,1453
5258,4613,3642,3642.0,766
5267,3921,3922,3921.0,85
5359,1639,2319,1639.0,703
5405,1390,2000,1390.0,1063
5422,3308,2214,2214.0,1087
5435,802,1115,802.0,883
5447,855,5540,855.0,372
5524,5389,284,284.0,188
5538,2119,1815,1815.0,202
5549,3901,4283,3901.0,1118
5599,2095,5310,2095.0,860
5630,971,4252,971.0,762
5648,1284,3237,3237.0,166
5668,3393,1746,1746.0,345
5728,801,4145,801.0,1171
1405,714,1615,1615.0,61
1465,907,2958,907.0,61
1436,2287,1671,2287.0,72
1429,3045,2818,2818.0,82
1366,1242,1581,1242.0,82
1385,2585,2884,2585.0,129
1456,2433,1162,1162.0,540
1492,1419,2221,1419.0,595
5746,3250,5282,3250.0,461
5775,606,1703,1703.0,1384
5782,5443,5444,5444.0,389
5820,2563,2583,2563.0,1095
5856,4158,3358,4158.0,846
5940,3062,2848,3062.0,1551
5963,1996,1897,1897.0,999
5966,429,5093,429.0,1475
5196,2293,2014,2293.0,947
5249,3153,148,3153.0,797
5265,2274,77,2274.0,898
5281,3390,3216,3390.0,750
5316,877,3400,877.0,695
5362,4214,3298,3298.0,1245
1370,1389,2776,2776.0,82
1475,2269,637,2269.0,238
1411,488,2511,2511.0,344
1355,2926,1777,2926.0,344
1420,2802,172,2802.0,357
1395,2956,199,2956.0,668
5387,5411,4059,4059.0,389
5397,1390,3666,1390.0,343
5463,2319,502,502.0,507
5467,1882,4296,1882.0,615
5501,1101,2114,1101.0,513
5514,1787,2563,1787.0,787
5588,5404,5096,5404.0,793
5594,542,4227,542.0,1308
5633,1137,518,1137.0,1170
5651,1284,2423,2423.0,1449
5680,994,701,994.0,221
5691,5329,5325,5325.0,1221
5702,5028,5029,5028.0,195
5709,830,1455,1455.0,243
5736,3881,4302,3881.0,946
5783,4834,4117,4117.0,1355
5799,3157,3670,3157.0,268
5833,1177,1892,1892.0,1349
5852,2277,1022,2277.0,140
5882,981,1499,1499.0,484
5948,3062,1025,3062.0,166
5197,2293,756,2293.0,1100
5291,2572,1967,2572.0,1239
5297,444,3965,444.0,289
5343,2461,3038,2461.0,313
5368,588,3471,3471.0,891
5373,331,1190,331.0,534
5466,5188,2705,2705.0,228
5477,913,1170,1170.0,958
5500,1101,3033,1101.0,794
5522,1369,1077,1077.0,1453
5529,3595,3125,3595.0,1130
5600,2095,2510,2095.0,1200
5626,3499,3464,3499.0,1088
5636,1137,198,198.0,430
5647,1726,2138,,158
5681,3084,3386,3084.0,882
5710,1548,593,1548.0,314
5725,3840,3441,3441.0,1114
5742,3250,3370,3250.0,1139
5767,4998,3514,4998.0,102
5794,1387,1728,1387.0,1598
5813,1884,1176,1884.0,1247
5828,4589,2226,4589.0,1269
5858,192,429,192.0,886
5875,2046,2940,2046.0,470
5919,2833,722,2833.0,726
5945,3062,872,872.0,1523
5951,2468,3125,2468.0,1201
5958,508,2297,508.0,787
5198,2293,1342,1342.0,787
5210,969,3242,969.0,295
5271,227,2277,227.0,703
5290,2572,1453,2572.0,529
5313,877,1033,1033.0,1526
5323,2162,2411,2162.0,360
5350,4310,4311,4311.0,615
5374,331,2587,331.0,485
5451,2973,1292,1292.0,475
5508,2780,911,911.0,148
5534,4118,4010,4010.0,400
5554,1074,290,1074.0,918
5567,259,3190,259.0,169
5573,1772,1785,1785.0,1011
5617,834,3877,834.0,585
1657,654,1954,1954.0,113
1647,2162,2563,2162.0,171
1525,943,633,633.0,165
1675,3142,962,3142.0,292
1588,395,901,395.0,365
1719,3040,130,,449
1640,2205,1521,1521.0,500
1534,1619,2957,1619.0,570
1621,1085,2802,2802.0,538
1595,2780,1741,2780.0,538
1604,648,268,268.0,685
1693,303,2263,303.0,1125
1543,636,1738,1738.0,1528
1612,1889,718,718.0,1602
1571,1075,1783,1783.0,1585
5642,3356,3696,3356.0,1580
5652,3730,3726,3726.0,784
5663,4530,1472,1472.0,1310
5694,723,5013,723.0,837
5737,924,3413,3413.0,1209
5744,3250,4339,3250.0,605
5824,2563,2219,2219.0,148
5834,524,5324,524.0,1106
5844,4492,3719,3719.0,1227
5850,2277,5402,2277.0,338
5867,1375,4996,1375.0,102
5921,2833,701,2833.0,288
5970,5305,2662,2662.0,314
5199,1233,1878,1233.0,882
5219,5132,3819,3819.0,201
5285,2396,263,263.0,513
5296,444,3485,3485.0,1334
5321,1788,2237,1788.0,580
5338,2461,290,290.0,441
5392,3388,335,335.0,102
5416,3722,2330,2330.0,683
5430,2159,2434,2159.0,622
5469,1882,2615,1882.0,193
5561,259,3456,3456.0,909
5622,3499,2263,2263.0,1269
5676,3993,1105,1105.0,729
5682,3084,3385,3385.0,885
5695,723,106,723.0,1142
5731,5317,228,228.0,840
5752,1196,1079,1079.0,954
5760,1876,5159,1876.0,553
5807,4464,1878,1878.0,1512
5829,2942,1703,1703.0,1562
5861,4439,4611,4611.0,31
5873,2046,5076,2046.0,827
5930,4431,4432,4432.0,1074
5201,1233,3584,3584.0,886
5261,2274,3440,2274.0,390
5274,3390,3270,3270.0,267
5375,331,4332,331.0,536
5408,1390,3446,1390.0,1120
5431,619,1617,1617.0,593
5504,2780,3229,2780.0,723
5544,3002,1743,1743.0,507
5559,3097,1958,1958.0,647
